,Review,Rating
253,"In November 2012 Rachel Kusza and her team of film makers travelled to Transylvania to document the Baciu forest. A forest with a dark history of strange occurrences, ghost sightings and countless cases of missing people. The film crew were never heard from again. After searching for the film crew for two years Howard Redman, Rachels teacher, found the crews camera buried in the snow....",3.3
254,"The Drive. The Fumble. The Shot. The Decision. José Mesa. And so it goes for Cleveland sports fans. BELIEVELAND attempts to explain the masochistic devotion many Browns, Indians, and Cavs fans have when it comes to cheering for teams that continue to break our hearts. Including interviews with ghosts of sports heroes past, current Cleveland personalities, and many of the very fanatics that keep taking their licks, BELIEVELAND is like group therapy where the patients are the ones asking “why, Why, WHY!” Only true Clevelanders can understand our love for our city, our loyalty to our teams, and the mentality that hungers for more even though it’s been 50 years since our last championship. And that’s because one day–one day–we’ll be able to say, “I told you so” to everyone who refuses to believe.",5.8
255,"Han San bedroom with three sisters in high school, often slightly bullying sister, unbearable trio in retaliation for Pico, a section of the cursed video sent to her death, to death slightly. However, the three sisters could not escape the curse of Sadako ridden, bizarre roommate Lena died. Desperate two sisters, decided to ask for help to deal with Bunshinsaba Sadako, only to provoke another powerful evil spirits, the two Japanese ghost imminent war ……",3.8
256,"Haunted by the ghosts of the past, an ex FBI agent helps the police on a case of a murdered teenager to track the murderer.",4.6
257,"Businessman Ravuthar, who owns a haunted bungalow, tries several ways to exorcise the ghosts in the bungalow. With Ravuthar's permission, a young man named Anand sets his mind on defeating the invisible power in the bungalow.",3.0
258,"A Paranormal researcher has been handed video footage from a ghost hunter, which reveals clues to a bad and old soul.",3.2
259,A cop sent to investigate allegedly ghostly affairs in a village agrees to stay in a haunted bungalow for seven days to win the hand of a girl in the place.,4.5
260,"Shinji Yagami (Yuma Nakayama) is a university student. He is easily frightened, due to seeing ghosts. He has feelings for Koyomi Nada (Haruka Shimazaki). To protect Koyomi Nada, Shinji and Koyomi joins the occult research group at their university. They try to solve a mystery of the haunted campus with members of their occult group.",6.6
261,"When one of their own loses his wife and daughter at the hands of a serial killer, a team of ghost hunters is determined to capture the spirits of the loved ones so their spirits can finally rest in peace. But as the team goes deeper into the house, the ghosts become more hostile, and the group discovers the true secrets of the house and its murderer.",4.8
262,"An opera ballet that doesn't exist. A ghost-like piece, played in Opera Bastille and danced at Opera Garnier. An almost mystical link between both scenes. A musician is testing sounds in Bastille's pit. The choir are taking their place in the rehearsal studio. Both sides are fine tuning the work in progress of an opera ballet: Sarah Winchester, her grief, her madness, her home and her ghosts.",5.4
263,"An opportunist short filmmaker takes his unsuspecting girlfriend to an out-of-city bungalow with the wrong intention, but runs into a ghost who cannot tolerate promiscuous men.",2.0
265,"Every university must have mysterious tall tales in the past, where students die before graduating. Someone wants to create a class to help the spirits graduate college. Surprisingly, the class attendants are growing significantly, and no one wants to teach the class. Star, a popular student, Otaku, a nerd and ghost photography enthusiast, as well as students Moo, Meuk, and Kung, and Fay the chubby clown, have to participate in the class. What kind of terror and romp will they have to go through?",7.3
266,"Elite snipers Brandon Beckett and Richard Miller are tasked with protecting a gas pipeline from terrorists looking to make a statement. When battles with the enemy lead to snipers being killed by a ghost shooter who knows their exact location, tensions boil as a security breach is suspected. Is there someone working with the enemy on the inside? Is the mission a front for other activity? Is the Colonel pulling the strings?",6.6
268,"Vacationing on historic Nantucket Island, a teenage mystery writer and her friends must outwit two scheming thieves to solve the secret behind a legendary ghost story.",6.1
269,"Zhu Ge Liang stars as Wang Fu Gui, the 18th generation master of Baoping Temple. Despite his auspicious name, Wang is in reality a hopeless gambler who never wins. After going broke, he moves south in hopes of mooching off his wealthy brother-in-law (Namewee), but as life would have it, his brother-in-law suffers a stroke. Wang's luck takes another turn, however, when he meets female ghost Lin Qing Xia (Amber An), a famous singer who died 30 years ago. Wang utilizes Qing Xia's powers to help others, earning him the reputation of being a living deity. Meanwhile, Qing Xia wants Wang to help resolve her grudge.",1.0
270,"Just one enchanted jewel stands between earth and an army of evil spirits led by the devious ghoul, Phears. With the help of his new girlfriend and ghost pals, Max Doyle races to find the crystal and save the world.",6.1
271,"A world without water, consumed by sand: this is the Big Empty. On the edge of the endless desert, a group of children survive alone in the ruin of the now. When a young boy unearths an ancient relic hinting at the lost wonders of winter, he sets off in search of the ghosts that once called the mountains their home. This bold cinematic experience balances stunning skiing with a wild and hopeful journey into the forgotten lands of myth and magic beyond the Empty.",6.0
272,"Exploitation demigod James Bryan’s massively entertaining, decapitation-fueled shot-on-video horror masterpiece about a jungle hotel haunted by kill-crazy ghosts in loin cloths, shot in 1990 and unreleased until THIS VERY MOMENT",5.0
273,Emeteria is visited by a ghost she believes has come to take her to the afterlife. But he has more devastating news.,6.5
274,"A ghostly love story unfolds as two men look for answers where ocean meets sky and city meets wild in Rockaway Beach, NY.",3.0
275,"German businessman Carsten Neuer travels to Norway to finish the impossible translation of some Norwegian poems by Tarjei Vesaas into Chinese, a project of his late wife. He hires Niko, a down-on-his-luck tour guide, to drive him to the poet's home and places of inspiration to stimulate his own translation. On the road, the ghost of Carsten's wife appears to him, while Niko struggles with the sudden consequences of his girlfriend's pregnancy. On this journey, two very different men come to realize the transforming power of love, the limits of language, and the human need for friendship.",6.3
276,"Leo San Juan and his team of ""ghostbusters"" continue with their adventures, this time fighting against the mexican monster himself: ""El Chupacabras"".",7.2
277,"Madea winds up in the middle of mayhem when she spends a hilarious, haunted Halloween fending off killers, paranormal poltergeists, ghosts, ghouls, and zombies while keeping a watchful eye on a group of misbehaving teens.",5.7
278,"BJ Yagwang and PD Park broadcast a live stream themed around horror on AfreecaTV. They look for more provocative and fearful material for their program. One day, they receive a video which contains a female high school student disappearing. In the video, right before she disappears, the female school student was calling a ghost and playing hide-and-(go-)seek alone. While broadcasting live on AfreecaTV, BJ Yagwang goes to the abandoned building where the female school student went missing.",6.3
279,"When Cole returns to Yang's haunted temple to seek revenge on a former Airjitzu Master, he accidentally uses a powerful Dark Magic blade that unleashes the spectral forms of Ninjago's greatest villains and traps himself in the temple. The Ninja must return the ghosts to the Departed Realm before it's too late.",7.3
280,"A group of history students are promised a reward if they can find the ancient tools of legendary blacksmith, 'One-Eyed Yardley', who murdered the townspeople of a remote rustic village in the 1800s. Legend says his ghost still stalks these haunted grounds...",6.0
281,"After a reconstructed family moves to a converted church in the country, 14-year-old Molly, must save her new troubled step-sister from a dangerous relationship with the desperate ghost of a young girl.  Based on the best selling novel by Mary Downing Hahn.",4.9
283,"In Saint Gilles, in the Brionnais, country of churches that invites serenity, the atmosphere becomes gradually agonizing, the past playing with the present. Antoine, a reporter and then a volunteer in the humanitarian field, returned to France after experiencing terrible events in Mali. He is at Saint Gilles to write an article on Romanesque Art. He meets Constance, the very attractive adoptive daughter of the owner of the inn, Mrs. Naudy. Constance also has its secret. She tries to discover the truth about the death of her parents Eva and Louis Lacassan, a truth that has been hidden from her for too long. And then there is Juju who says to see the ghost of Eva, the woman with the red hair. A track in Constance's investigation? Between Antoine and Constance, these two wounded beings, weave little by little a story that may help them to go to the end of their adventure.",5.5
285,A down-on-his-luck man discovers that his new apartment is inhabited by a self-absorbed ghost.,5.2
287,"Incisive comic Jen Kirkman gets real about women's bodies, the value of alone time and an Italian private tour guide who may have been a ghost.",6.7
289,"When, Birdie, fragile teenager with an overactive imagination is placed in an isolated Midwestern convent on the brink of closure, her strange and in some cases grotesque obsessions begin to consume her attention. Outside life beckons when she meets Julia, the confident, spirited maintenance girl, inspiring a growing infatuation. But privately, Birdie can’t turn away from her fascination with the gory and whimsical hallucinations that plague her. Birdie sets off on her spiritual quest to discover if the source of her visions is something saintly or a dark heresy. The convent itself holds ghosts of nuns who’ve met untimely deaths. Are they calling Birdie to the same fate?",2.7
290,Six strangers confront their uniquely 21st century anxieties with the help of a sorcerer in this playful performance art consciousness-bender-cum-ghost story about the search for meaning in the age of social media.,5.5
291,"Up to 50 percent of the world’s manganese, a vital metal across the globe, used to be mined in Chiatura, in western Georgia. Today, it resembles an apocalyptic ghost town. Mzis qalaqi portrays a few of the remaining inhabitants. Music teacher Zurab dismantles ramshackle concrete buildings and sells the iron girders to make some money on the side. Archil still works in the mine but his real passion is the local amateur theatre group. Despite being malnourished, two young female athletes still train stoically for the next Olympic Games.",7.2
292,"When the Scooby gang visits a dude ranch, they discover that it and the nearby town have been haunted by a ghostly cowboy, Dapper Jack, who fires real fire from his fire irons. The mystery only deepens when it’s discovered that the ghost is also the long lost relative of Shaggy Rogers!",8.0
293,"When 4 American tourists - Sofia, Carl, Belle and Michael - go on a ghost tour, they get much more than they bargained for, when the ghosts of an evil Doctor and his last patient victim trap them in the old abandoned psychiatric ward.",4.3
294,After living in an old mansion for almost 10 years a family suddenly discovers a ghost-like presence trying to communicate with them. A super-natural thriller.,4.8
295,A cop investigating the suspicious death of a Muslim finds out that his own wife has become possessed by the young man’s ghost!,6.8
296,"In 1990, Lam Sik-Ka  was a young translator who collaborated with the enemy during Japan’s wartime occupation. He is tormented by guilt after turning his back on a comfort woman who was mercilessly murdered. Forty-five years later, his sin comes back to haunt his son, a professor specializing in sleeping disorders who begins a terrible experiment to exorcise his father’s ghost.",5.7
298,"Carefree and desperate to avoid any responsibility, Jessica, a college student, visits a yard sale to buy a gift for her best friend. However, the music box she brings home is haunted by a vicious demonic entity eager to feed off the lives of all who hear the box's melody. After her best friend takes her own life, Jessica seeks the aid of two ghost hunters, but they too find themselves out of their depth. Desperate to free herself of the cursed box, she searches for the box's origin only to find that true evil begins with best of intentions.",4.4
299,"Bhupati, the King of a sleepy town called Ballavpur, owns a huge but dilapidated royal palace and 7 acres of land. But Bhupathi, crippled by a huge debt, dreams of moving to Calcutta after selling his palace- once he gets rid of the ghost that haunts it.",6.5
300,"Years after his release from jail, Sam Parsons is trying to build his life with his wife Courtney and their young daughter Harper. He works hard to provide for his family and afford their beautiful home in their quiet suburban neighborhood. When supernatural occurrences start to happen in the house, Sam fears for the safety of his wife and daughter. When the occurrences turn into attacks, Sam hires Corbin Carlysle and his reality TV show ghost hunting team known as ""The Ghost Killers"", to help him battle the dark entity that's lurking in the shadows of his home. As things start to escalate and it becomes clear that this entity is much more dangerous than your typical ghost, complications arise when Corbin and his team are more focused on fame and fortune. To win this fight Sam must battle his own inner demons and revert back to his violent past. In order to save the ones he loves a Demon must face a Demon.",2.0
301,A young man who wants to own a house buys a mansion and moves into it with his extended family not knowing that there is a ghost in the place.,5.4
302,"A father films the daily efforts and struggle of his son to do his homework. Completing the school tasks is an agony that oppresses the creative passion of a restless, imaginative boy. His father gets deeply involved so he can understand what the problem is, and spends an hour every day to help him with his homework. Days, weeks, years go by, and we observe how the eagerness to learn clashes with the ghost of school dropout. The endearing relationship between father and son, a real rollercoaster of emotions, reveals with a sense of humour the contradictions in the French education system.",7.0
303,"After a night out of partying and left behind by her friends, Ava wakes up and sneaks back home only to find that she's already safe in bed. But that's not Ava - it's someone who looks just like her. A time-traveling fugitive has stolen Ava's body, her identity, and her life. What's more -- she's not alone. There are others, hiding in the past, secretly living among us, plotting to alter the future. Without her body, Ava is a virtual ghost, silent and invisible to the world. And, so far as she knows, she's the only one who can stop them and put the timeline back on course.",3.5
304,"Paralyzed after a terrible accident, Dana struggles to regain her life and family when she encounters a malevolent ghost in her hospital room.",5.4
305,Noir thriller about a criminal seeking redemption by tracking down the daughter of the woman he killed. Along the way he is haunted by his guilt in the guise of the woman's ghost.,6.0
306,A struggling actress moves to Hollywood where she discovers a piece of furniture in her apartment is haunted by a malicious ghost.,5.5
308,"It's Halloween and time for some campfire stories, but these tales of monsters, ghosts and slashers come to life and the terror begins for a group that find out that there is a bag of tricks waiting.",2.5
309,A cop is asked to investigate a suspicious death. What complicates the matter is the appearance of the ‘ghost’ of the victim in the various places he visits!,3.0
310,"Russel Brody, a one-time successful playwright, works diligently on a follow-up play that could land him back in the spotlight he so early craves. With a baby on the way, however, and a strained marriage, stress and frustration take center stage. When his wife accidentally stumbles down the stairs and dies from her injuries, Brody's mental state goes from bad to one of utter despair. In a bid to help his friend regain his sanity, Brody's co-writer David Stanley suggests he revisits Lucy, his former mistress. The ghost of Brody's dead wife awakens to the sordid details of his unfaithfulness, enraging her supernatural spirit to haunt him in every horrifying way imaginable.",2.0
311,A filmmaker tries to prove that ghosts are real but soon regrets his intentions after he finds himself being terrorized in a haunted house by a ghost with a dark past. An authentic documentary that shows actual ghost footage that was captured on camera.,6.7
312,"An NRI enlists the help of his cop-friend to sell off his ancestral home, but later hears rumours of it being haunted. Unwilling to let go of the property at a throwaway price, he asks a team of four quirky guys to spend a night in the house and prove that it isn’t a ghost den.",7.4
313,"Riley Owen, a bodyguard, is tasked with protecting Lady Anjali Cassley from a ghost. Despite the fact that the job seems ridiculous, he decides to accept it.",3.5
314,"When a ghost-fearing magician falls for his staffer, who happens to be haunted by her dead best friend, he must face his fears while convincing her he'd make an excellent boyfriend.",5.9
315,"Ib and Boum decide to commit suicide together in Bangkok in 1997. After reneging on the promise, the vengeful ghost of Ib returns 20 years later to haunt Boum and her 15 year old daughter, Bell.",7.0
317,"Four friends accompany the man who saved them to his house, only to discover that his wife could be a ghost!",3.0
318,"A writer who studies the paranormal believes that low frequency tactile sound is the cause for reported ghost sightings in an abandoned subway station. In an attempt to debunk the sightings, she breaks into the station to record evidence.",4.6
319,"A group of ambitious new filmmakers wants to sell a broadcaster a television program involving ghosts and paranormal events. They have lots of special effects, but special effects aren't necesary when something from beyond is lurking.",6.2
320,"Celebrated fiction writer and former priest, Colin Hampstead, and his wife, Kayleigh, are tormented by the ghost of her late sister, as the details of her grisly death are slowly uncovered.",5.4
321,"In a world where monsters, ghosts and other dreadful creatures are a reality, nightmares can come true. And they will. An anthology that delves into the paranormal, the bizarre and the downright insane. No place is safe.",4.6
322,"Three friends — Ashwin, Kishore and Praveen get into business by purchasing a resort. Pretty soon, they find that they've got more than what they've bargained for. Apparently, the resort is haunted by a ghost. Unwilling to sell the resort, they seek the help of a mentalist, Rudra, to exorcise the ghost.",5.0
323,"As a couple moves in together, full of hope and worry, their day is unexpectedly interrupted by the ghosts of former relationships.",7.0
324,"A young woman returns to the secluded, abandoned psychological research facility where her deceased mother once worked. Accompanied by three friends, she discovers that the ghosts of the past have found their way to the present when the hospital's legacy of experimentation and madness tears away all known bounds of time, memory and space.",3.0
325,"Gopal and his best friends are back again, and this time they move back to their old neighborhood in a new palatial house where they learn that it is being haunted by a ghost.",5.6
327,"It has been five years since Laura and Carmilla vanquished the apocalypse and Carmilla became a bonafide mortal human. They have settled in to a cozy apartment in downtown Toronto, Laura continues to hone her journalism skills while Carmilla adjusts to a non-vampire lifestyle. Their domestic bliss is suddenly ruptured when Carmilla begins to show signs of ""re-vamping"" – from a fondness for bloody treats to accidental biting – while Laura has started having bizarre, ghostly dreams. The couple must now enlist their old friends from Silas University to uncover the unknown supernatural threat and save humanity – including Carmilla's.",7.5
328,"To save her family from being homeless and her father suffering from a heart condition, Mayen desperately agrees to take the offer of a Chinese matchmaker for a huge amount of money. In exchange, Mayen must submit herself as a Ghost Bride to a wealthy but dead Chinese man. This deal, however, happens to be a deadly curse when the deceased groom's ghost becomes jealous and possessive of Mayen.",7.4
329,"In a small city of Brazil, Flor (a very good looking woman) marries Vadinho, a very handsome and erotic man. Once married she finds he is a good-for-nothing. She works teaching cooking to her neighbours but he takes all her money to gamble. One day he dies. Flor misses the goods of the marriage so she marries again with a very correct gentleman – the owner of the drugstore (Teodoro). Now she’s very happy with her man, but misses the erotic moments with her previous husband. Then the ghost of Vadhino comes to earth to chase her.",6.0
330,"Witness the shocking evidence unfold as paranormal researchers investigate the last remaining building of the ghost town of Iva, Michigan. The old general store, which looms over Dice road, serves as the final monument to those who perished in a deadly plague.  When the Midcalf family decided to rescue an old Michigan landmark, they soon realized they were the ones in need of saving.",6.3
331,A reality TV crew's staged investigation into the paranormal becomes terrifyingly real when the house they're exploring turns out to be haunted by the ghost of a serial killer.,5.8
332,"The movie features three ghost stories set in Hong Kong, beginning with Vivian, who, after moving into a new place, gets involved in spooky incidents with her neighbours. The next story follows Scarlet, who unknowingly receives a tattoo with sinister secrets. The final story is about a group of university students, who awaken the vengeful spirits of a dead couple while live-streaming their ghost hunting expedition.",7.0
336,"Shinji is an aspiring manga artist struggling to succeed in his career, and when he accidentally discovers an old drawing by his childhood friend Masaru, a magical journey begins that helps him discover a new inspiration for his art.revenge. The film unfolds a psychological analysis of a social environment characterized by hypocrisy and secrecy, skillfully playing with genre formulas of thrillers and ghost stories.",8.0
337,"Against the wishes of his parents (who are in the midst of a messy divorce), a young boy steals the ashes of his dead Grandfather and runs away into the wilderness with his dog. The boy is determined to fulfill his beloved Grandpa's dying wishes and spread his ashes atop a remote mountain. Along the treacherous journey, the boy and the dog are accompanied by the ghost of his Grandpa, who helps them on their journey, brings the family back together and gives the boy one last chance to say goodbye.",7.8
338,"Having returned from living abroad, Sarah, moves into what it appears to be the perfect flat. It's spacious and reasonably cheap too. But, the flat hides a terrible secret as the previous tenant has unsuspectingly not moved out. Sarah is about to discover she has an unwanted ghostly ""flatmate"".",1.0
340,"Melissa (Wendy Wilson) has to lie to her grandmother (Muthia Datau) to go with her lover Bara (Baim Wong) to spend a romantic weekend together. She does not know that Bara has aalicious intent by putting cctv around the villa to record all their romantic activities. Bara’s plan almost run smoothly, until a strange incident occurrs in the villa. The situation grows tense when one by one become the target of the angry villa ghost.",6.0
342,"An international group of film students finds a disturbing video clip on the dark web which seems to contain poltergeist phenomena. Agreed that it's just what they need for their latest documentary project the group travels to the sanatorium shown in the video clip. Once there, they rig up their camera equipment and start to explore the possible ghost activities - until the true horror begins.",6.6
343,"As Risa's ability to see ghosts continues to disrupt her life, her uncle's peculiar behavior leads her to discover a haunting mystery at his new house.",7.6
344,"The ghost of a photo-journalist killed during the December 1989 US invasion of Panama returns exactly 10 years later to resolve his family’s conflicts. Inspired by the story of his own family, in his feature-length debut, Enrique Costas Ríos poetically blends together archival footage and fictional scenes that recreate events from the invasion while tracing links to the true-life story of Spanish journalist Juantxu Rodriguez who was killed during the invasion.",6.5
345,An Armenian-American journalist turns into an unwilling ghost hunter while researching the sudden deaths in her family and their connection to a paranormal mystery.,8.0
346,"A rookie detective, son of a dead disgraced cop, works to solve his first major case while under the watchful eye of a ghost-like assassin.",5.1
347,"Isila, a young woman from the ghetto, that encounters a ghost called Mike in need of her assistance to communicate with the people he left behind. She becomes tangled and puzzled in solving a murder mystery.",2.0
349,"For fame, Raya and his friends came to the haunted area. When making video, one of them died. They decided to flee but the ghost is coming with them.",4.3
350,"South African Spook Hunter Matty Vans hires a film crew to document his paranormal ghost hunting business. Just as they tire of following him around to find no evidence of the paranormal, he receives a phone call from a woman claiming her family is being hounded by a spirit. After agreeing to spend the week with the family, it quickly becomes clear to everyone but Matty Vans that their haunting is an elaborate hoax. However, the Damon-Murray family are also harbouring a dark secret...",10.0
351,"A group of kids agree to explore an abandon house in order to win a reality show contest, which requires them to prove that the stories of the evil Kuntilanak are real. They soon discover that the ghost is very much real when it appears from an old mirror and starts haunting them.",6.2
354,"Mr. Simms returns to tell more eerie, unsettling tales involving dolls, psychics, possession and ghosts.",4.8
355,"Dee, the detective serving Chinese empress Wu Zetian, is called upon to investigate a series of strange events in Loyang, including the appearance of mysterious warriors wearing Chiyou ghost masks, foxes that speak human language and the pillar sculptures in the palace coming alive.",6.3
356,"A filmmaker decides to turn the camera back on and returns to his investigation of the Blackwell Ghost in this sequel documentary. After being provided with new information from someone who knew Mrs. Blackwell personally, the filmmaker begins to follow clues that ultimately bring him back to the haunted house for one final stay. A documentary that shows actual ghost footage captured on camera.",6.0
357,"When a virus outbreak causes widespread panic, a doomsday prepper retreats into his new house, believing that he's safe from the dangers outside, but soon discovers that his house is haunted by terrifying ghosts and.",3.5
359,"The Scooby gang visits a culinary resort run by Fred's uncle, Bobby Flay. While enjoying the sights, a ghost attacks the guests and destroys the resort, leaving the gang to put a stop to its threat.",8.2
360,"After a quiet murder seen by only three people, two avengers bring to life the idea of a ghost in attempt for justice.",4.7
361,"In the shadow of earthquakes which have devastated several parts of Italy, this poignant tale is centered around the last remaining inhabitant of a town destroyed by this natural disaster.  Elia (Sergio Rubini) has no intention of leaving his ghost town of Providence which was struck by an earthquake years earlier. While he spends his days in the company of the memories of his wife and his idyllic past life, the rest of the population has moved downstream into the new community housing. Every so often, someone comes to visit him: the local teacher, his friend Gesualdo, and the mayor. But it is a different and wholly unexpected presence which begins to turn Elia’s solitary life upside-down.",6.6
362,"Comedian Liz Stewart tackles ghosts, drugs, and motherhood in her debut comedy special, filmed while she was 8 1/2 months pregnant.",8.0
365,"Rachel has lived for years with the guilt of accidentally letting her younger sister Hannah drown when they were children. But sometimes guilt is not enough. Now, on Hannah's birthday, the ghost of the dead girl returns to haunt and torment her older sister.",5.0
366,"Years after a woman tragically takes her own life and drowns her baby, a couple expecting a child finds themselves terrorized by a sinister ghost.",6.2
369,Jay Mandao and his nephew-in-law Jackson use astral projection to reverse a ghost's death on Halloween.,6.0
370,"This omnibus film tell six stories about the terror of six Indonesian ghosts: Ustaz (Kiky Armando) who is tested by Pocong terror; A woman (Putri Ayudya) is visited by Bajang after abortion; The trick of Sundel Bolong against a pregnant woman (Marya Supraba); Investigation of reporter (Gandhi Fernando) about the mysterious Begu Ganjang legend; A woman (Dea Ananda) who finds her father keeping Genderuwo; and a girl (Btari Cinta) who performs the forbidden dance caller Lehak, a damned creature from legend.",6.3
371,"A comedy/horror mockumentary that chronicles the unravelling of a production team who are attempting to produce the ultimate reality TV show pilot ""Extremely Haunted Hoarders"". The team consists of a Professional Organizer, a Psychologist, two ghost hunters, and a crew of junk removers. They arrive in Rockford, Ohio, the hoarder capital of America. There they meet Murph Evans, a legendary hoarder with three crammed and condemned mansions. In their efforts to de-clutter the properties and reform Murph's habit, the intervention unearths a literal house of horrors.",5.6
373,"Ebeneezer Scrooge, the miserly owner of an old counting house, is visited by the ghost of his dead business partner, Jacob Marley, on Christmas Eve. Marley warns Scrooge he is doomed in the afterlife unless he pays heed and learns from three ghosts who will visit him during the night. The Ghosts of Christmas Past, Christmas Present and Christmas Yet to Come show Scrooge how his mean, uncaring behavior has oppressed those around him as they visit episodes from his past, his present and his future life. By the end Scrooge is humbled and redeemed and transforms into a generous, kind-hearted man.",4.8
375,A happy-go-lucky guy has to recover his lady love from the ghostly spirit who accompanies her always.,4.8
378,"Kametaro Deba faces difficulty immense difficulty with women, and even after he finally marries, he enjoys a sexless life where his wife is cheats on him. He kills her and dumps the body parts in the mountains, where his wife's ghost curses him and causes him to turn into a monster called ""Scissor Dick"".",4.0
379,"Tales From The Lodge is a fresh take on the portmanteau horror-comedy genre. An isolated lodge somewhere in England. Five old university pals, now nudging 40, gather for a weekend to scatter the ashes of their friend, Jonesy, who drowned himself in the lake three years earlier. They settle in for a fun evening, entertaining each other with stories of murders, ghosts, zombies and possessions, but as day turns to night, the gang become aware of another horror story unfolding around them - And this one is real.",5.2
380,"When a thirty-something travel nurse meets a friendly mortician at a Guns 'N Roses concert, she thinks she's finally found her match -- until he ghosts her the next day. Overwhelmed, she turns to her four gay best friends for support  as she confronts hard truths and figures out her next move.",3.1
381,"Set in an abandoned house, the film follows a team of professional ghost hunters trying to conduct a paranormal investigation to unveil the mystery of two sisters, Jessie and Amy, where Amy shows unusual mental and physical behaviour.",4.8
382,A demonic creature not of this world impregnates a woman. 160 years later a team of ghost hunters must set aside their quick buck party mentality when they discover one of their team is the offspring of the entity haunting the place - and its true target. The offspring and her friends become uneasy allies with the ghost of the mother to destroy the demon and restore harmony.,5.6
383,"On a cross country road trip to rob his home town bank Prince Mccoy finds himself having to rely on the help of an ex convict hitchhiker named Carl Robbins. Along the way the people they meet and the friendships they build begin to heal the ghosts of their pasts. However, they both have one final crossroad to face in the small town of Apple Seed.",10.0
384,A young man who gets easily scared is possessed by a ghost that is seeking revenge.,4.7
385,"Albania 1997. Some ghostly, deteriorated video footage keeps Julien awake and obsesses him every night. Almost two decades after the murder of his wife, Angela, Julien returns to Albania with a determination to investigate her mysterious death, amidst a sea of impossible records, police files and visions of Beyond.",5.5
386,The members of a supernatural exploration club called 0.0MHz explores a haunted house to prove the existence of frequencies that attract ghosts.,4.7
387,"Several years after a deadly struggle with her serial killer aunt, Jordan works to escape her troubled history. But when her aunt's revenge-seeking specter surfaces to join forces with a deranged convict, Jordan must return to the haunted town of Silver Falls for a final showdown with the ghosts of her past",6.1
388,"Dinda who escapes the Kuntilanak (female vampire ghost) terror, without the agreement of Aunt Donna, intends to meet someone who is believed to be her biological mother, Karmila. Together with his younger siblings and accompanied by Julia and Edwin, they are trapped in a house in the middle of the forest. Many irregularities occur. Dinda again has to deal with Kuntilanak, but it was different from what she had defeated using spikes or spells.",5.8
390,"The happiness of Lita and her husband, Rama, do not last long because Lita is often terrorized by creepy female creatures. Rama brings Mr. Adam to clean their house from the ghost disturbance. Mr. Adam explaines that this terror does not come from the house but from inside Lita herself. Mr. Adam gives a hint that the answer is in Lita's past, by asking for an explanation from Sari, the mother she left behind. Sari is admitted to a mental hospital.",6.3
393,"Heaven is now happily married and ready to settle back in her hometown. But after a trip to Farthinggale Manor, Heaven is persuaded to stay. Lured by her grandfather to live amidst the wealthy and privileged Heaven seems to have it all until the ghosts of her past rise up once more, threatening her precious new life.",6.7
394,"A struggling director makes a desperate bid to dig into the urban legend about a film shot by a ghost, at the risk of her own life.",6.0
395,Rini was called to take care of a hostel. She was terrorized by a ghost. Gradually all residents were interrupted until their lives were threatened.,7.4
396,"Starting as a story of a bullied young female factory worker, the film amps up its frightening tropes as it gradually escalates into a feverish nightmare. An evil boss, an abusive father, a sibling’s mysterious death, creepy dolls, ghost children, and blood-chillingly violent setpieces all come together both viscerally and metaphorically for this brooding tale of repression and the dark side of human nature.",4.8
397,"Hasse and Tage were best friends for over 30 years. Their films, shows, songs and books influenced an entire nation and were the glue that held people's home together. As a comedic duo, they united right-wing ghosts and anarchists in laughter. When Tage dies prematurely, his children lose a father, Hasse a father figure and all of Sweden a country father. And when Palme dies just months after Tage, the Swedish stable society begins to crumble. For the first time, the Alfredson and Danielsson families open up the archives and give us exclusive access to their stories, photographs and recordings.",7.4
398,"As the Turn A Gundam's Moonlight Butterfly begins to reduce civilization to dust, the ghosts of Amuro Ray and Lalah Sun look back on the history of the Universal Century.",9.0
400,A man struggles to sell his house that is haunted so he arranges four people to live in the house for a few days to prove that there are no ghosts.,6.2
401,"When an ambitious ghost hunter performs a risky ritual, opening a portal to ""the other side"", he and his team quickly find themselves way in over their heads in a fight for survival against an ancient demonic force.",4.3
402,"It took another ruined Christmas dinner to make Martha finally realize: her kids are jerks. Daughter, Penny is a 42-year old bully who's still letting Prom Queen go to her head. Son, Danny, 57 is a scam artist who owes the state more than he could sell his organs for. To top it off, Martha's husband has washed his hands of the whole mess. While she's sweeping up the shattered china, he's upstairs watching ""It's a Wonderful Life"" in his underwear. But this Christmas, Martha has had enough. With the help of her grandson, Sully, Martha is determined to make each of her family members face their ghosts of Christmas past. Will three surprise guests inspire them to turn their lives around? Or will this gift be a Pandora's Box you can't re-wrap? And what happens when Martha gets a taste of her own Christmas medicine? Find out whether Martha's plans will bring her family together or truly tear them all apart. Either way it is sure to be A Very Odd Christmas.",4.0
403,"A small town comes under the thumb of Martha, a ghost who returns to haunt the children who witnessed her death during a ""game"" of Ghost in the Graveyard as young children.",4.3
